evaluations raw_y
206 141.1400000000
212 156.1100000000
221 167.0900000000
227 167.5100000000
231 168.9700000000
238 179.4000000000
241 180.4900000000
246 194.3400000000
513 196.7400000000
568 210.5800000000
810 224.6600000000
1110 -175.0000000000
evaluations raw_y
1 -166.0000000000
2 -129.0000000000
7 -91.0000000000
8 -69.0000000000
26 -64.0000000000
38 -61.0000000000
53 -46.0000000000
83 -36.0000000000
86 -34.0000000000
113 -25.0000000000
116 -24.0000000000
146 -23.0000000000
149 -16.0000000000
176 -11.0000000000
179 -10.0000000000
209 -5.0000000000
233 -4.0000000000
254 -1.0000000000
