evaluations raw_y
96 -257592.1000000000
545 -257271.1000000000
656 -257214.1000000000
722 -257031.1000000000
2676 -256049.1000000000
3669 -255708.1000000000
6262 -255386.1000000000
9891 -254630.1000000000
10001 -259871.1000000000
evaluations raw_y
1 -270800.1000000000
6 -268303.1000000000
28 -268271.1000000000
54 -267070.1000000000
152 -266262.1000000000
501 -264721.1000000000
1173 -264634.1000000000
3889 -264044.1000000000
3917 -263564.1000000000
5839 -263420.1000000000
10001 -269971.1000000000
